Timestamp	Filename	Error	Message
2021-07-07 00:33:00.708 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-07 00:33:00.710 +0300	ETRMUSAVIR.fmp12	0	Script “Fatura Ara” imported as “Fatura Ara 2” since a script named “Fatura Ara” already exists.
2021-07-07 00:33:00.715 +0300	Fatura Ara 2	0	script steps imported : 22
2021-07-07 00:33:00.716 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 1
2021-07-07 00:33:00.717 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-07 00:55:40.577 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-07 00:55:40.578 +0300	ETRMUSAVIR.fmp12	0	Script “Fis Ara” imported as “Fis Ara 2” since a script named “Fis Ara” already exists.
2021-07-07 00:55:40.580 +0300	Fis Ara 2	0	script steps imported : 11
2021-07-07 00:55:40.581 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 1
2021-07-07 00:55:40.581 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-07 00:56:04.501 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-07 00:56:04.503 +0300	Go To Tamamlanan Fisler	0	script steps imported : 1
2021-07-07 00:56:04.503 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-07 15:36:49.588 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-07 15:36:49.589 +0300	Tamamlanan Fatura Ara	0	script steps imported : 1
